"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2167,2208.77073257693,393.976483614006,873.001928575415,101.143311955519,783.742266739166,0.315053401308423,24.7387305170222,0.961148044992403,1.01436789731576,2168.64235321945,14.3846047289046,2137.92486824372,0.999999165943722,0.0388519550075966,3.21966972298368,87.6618285537027,0.387640605864473,27.2269630415589,8.34056278153916e-07,2256.30418177315,0.235954203248758,55.22622610024,3.92885882127552,1.00648123972676,3463.13335172639,22.9709635220012,3440.83249148941,0.999999999860599,0.0711411787244765,4.26557876854462,62.7081297469164,0.277295349740864,14.7009663048168,1.39400713194959e-10,3525.84148147331,2.87471892541316,0.55,0.55,0.3,0.3,1,4,2010.59265637806,785.469336035217,0.85604496974712,0.855364086120207,514.473733260834,0.975824189039858,0,9.9,0,0,0,0,0,0,0,0,0.994122172309544,0,0,3002,60,452.891634631308,541.752317548307
2172,2398.72199256661,393.976489168676,949.54471336383,101.143311956042,788.742089366564,0.298111383804784,28.8442778907001,0.96649273928951,1.01234491348895,2361.19309987252,15.6617938314544,2332.39982580136,0.999999773338712,0.0335072607104899,3.39586130716791,81.8600177414669,0.361984998452767,24.1058189180691,2.26661287516805e-07,2443.05311761399,0.223034770064782,64.5767719092006,3.93900279194074,1.00554736612642,3771.26958537068,25.0148311597637,3750.46438627589,0.999999999982285,0.0609972080592578,4.50847805404671,58.3997848432768,0.25824384857697,12.9533257438968,1.77152736924313e-11,3829.66937021396,2.82591842789604,0.55,0.55,0.3,0.3,1,4,2177.00463310582,853.154593949414,0.851811173120032,0.851189332909272,509.473910633436,0.976833414478808,0,9.9,0,0,0,0,0,0,0,0,1,0,0,3002,60,452.891634631308,541.752317548307
2177,2605.00887596062,393.976490614734,1032.59163256925,101.143311956102,793.742089366564,0.282080416999862,33.6311690368957,0.971124278278489,1.01060412697729,2569.93082263743,17.0463511465541,2542.96489993969,0.999999944586545,0.0288757217215108,3.58268091676063,76.4151498812914,0.337907792775071,21.3290414794695,5.54134547137153e-08,2646.34597251873,0.21085103700031,75.4823327370702,3.94770033997588,1.00474925364244,4105.29115008379,27.2303961985058,4085.88623997597,0.999999999998101,0.0522996600241149,4.76520897376932,54.3874440709705,0.240501277681832,11.4134436433644,1.89859239441148e-12,4159.67859415477,2.77663489081341,0.55,0.55,0.3,0.3,1,4,2358.15889611144,926.672398812828,0.847595868301521,0.847027793145292,504.473910633436,0.977821050255079,0,9.9,0,0,0,0,0,0,0,0,0.999999999999937,0,0,3002,60,452.891634631308,541.752317548307
2182,2829.03617731126,393.976490952737,1122.7062329548,101.143311956108,798.742089366564,0.266911515009233,39.212475946328,0.975132095787021,1.00910685699443,2796.26486921694,18.5476248775159,2771.02949983459,0.999999987926942,0.0248679042129788,3.78067936469329,71.3105918903034,0.315335437338921,18.8618459836222,1.20730583308415e-08,2867.57546110724,0.199356130167702,88.2009989141287,3.9551574528459,1.00406686889189,4467.46040813485,29.6326648871584,4449.36542231018,0.999999999999831,0.0448425471541041,5.03654875346575,50.6509049005704,0.223978301470322,10.0566692352013,1.68975944347949e-13,4518.11131303542,2.72686044825759,0.55,0.55,0.3,0.3,1,4,2555.29649339266,1006.52224776147,0.843399136077507,0.842880046895345,499.473910633436,0.978787221186489,0,9.9,0,0,0,0,0,0,0,0,0.999999999999979,0,0,3002,60,452.891634631308,541.752317548307
2187,3072.32953417309,393.97649102335,1220.50029929225,101.143311956108,803.742089366564,0.252558321797638,45.720036524831,0.978595907144282,1.00781954728725,3041.72615686423,20.1757695984804,3018.12577961168,0.999999997679717,0.0214040928557176,3.99044284153411,66.5293903519137,0.294192964136162,16.672182259936,2.32028296576203e-09,3108.25554721614,0.188507015596396,103.033695807827,3.96155091896967,1.00348320791633,4860.23230106834,32.2379208529863,4843.36186467962,0.999999999999988,0.0384490810303313,5.32332022095585,47.1712895763088,0.208591442506437,8.86125343176118,1.23234755733392e-14,4907.40359064465,2.67658522208885,0.55,0.55,0.3,0.3,1,4,2769.76651812431,1093.24683490586,0.839221052010764,0.838746617380396,494.473910633436,0.979732074170306,0,9.9,0,0,0,0,0,0,0,0,1,0,0,3002,60,452.891634631308,541.752317548307
2192,3336.54579818311,393.976491036275,1326.638016251,101.143311956108,808.742089366564,0.238976972888318,53.3075683569129,0.98158636023937,1.00671313340751,3307.97731315635,21.9418135181661,3285.91850387365,0.999999999610987,0.0184136397606303,4.21259471672185,62.0545527608441,0.274405232308452,14.7307198849486,3.8901293297755e-10,3370.0318659172,0.178264050629136,120.331292452257,3.96703241250336,1.00298382018952,5286.27098022459,35.0638354118297,5270.54462276941,0.999999999999999,0.0329675874966383,5.62639419809966,43.9309748320202,0.194262770707193,7.80801580643924,7.7715611723761e-16,5330.20195505661,2.62579903297846,0.55,0.55,0.3,0.3,1,4,3003.03539571882,1187.43574053774,0.835061684955173,0.834627975388376,489.473910633436,0.980655742189077,0,9.9,0,0,0,0,0,0,0,0,0.999999999999886,0,0,3002,60,452.891634631308,541.752317548307
2197,3623.48431064387,393.976491038333,1441.84048598988,101.143311956108,813.742089366564,0.226125962353808,62.1542995295739,0.984165765316869,1.00576247585028,3596.82376514985,23.8577320342389,3576.21590734835,0.999999999943785,0.0158342346831306,4.44779743723818,57.8692671685316,0.255897899419247,13.0107694842472,5.62152546734751e-11,3654.69303231838,0.168590605138308,140.502889730987,3.97173202605541,1.00255641172326,5748.46787085845,38.1295873874041,5733.8098920315,1,0.0282679739445919,5.94669205262526,40.9135205821369,0.18091958801421,6.88004696057449,0,5789.38139144059,2.57449138803839,0.55,0.55,0.3,0.3,1,4,3256.69696109891,1289.72943947818,0.830921096064058,0.830524543489588,484.473910633436,0.981558344474814,0,9.9,0,0,0,0,0,0,0,0,1.0000000000001,0,0,3002,60,452.891634631308,541.752317548307
2202,3935.09915458091,393.976491038615,1566.89063399589,101.143311956108,818.742089366564,0.21396601618909,72.4692022016747,0.986388854512739,1.00494585565732,3910.22584248867,25.9365280132273,3890.98160908485,0.999999999993089,0.0136111454872611,4.69675452932307,53.9570703649654,0.238598165153877,11.4881606070952,6.91080526138421e-12,3964.18291285364,0.159452739688096,164.025484128266,3.97576131940391,1.00219051310596,6249.96129714284,41.4559932839484,6236.30059894812,1,0.024238680596089,6.28518842050841,38.1035991471632,0.168494115428756,6.06244341423912,0,6288.06489629001,2.52265146780922,0.55,0.55,0.3,0.3,1,4,3532.48339364388,1400.82365727101,0.826799338180003,0.826436699993591,479.473910633436,0.982439986643428,0,9.9,0,0,0,0,0,0,0,0,0.999999999999989,0,0,3002,60,452.891634631308,541.752317548307
2207,4273.51246172564,393.976491038648,1702.63853602108,101.143311956108,823.742089366564,0.202459972341158,84.4959288016344,0.988303536624297,1.00424452810255,4250.31196706336,28.1923192775312,4232.34764852943,0.999999999999287,0.0116964633757027,4.96021271014662,50.3019734482301,0.222435326588074,10.1410920030369,7.12541137204425e-13,4300.61394051159,0.150818930592288,191.45523523837,3.97921594600923,1.00187720108937,6794.15779722003,45.0656486689605,6781.42769376578,1,0.0207840539907667,6.6429141033878,35.4869261671586,0.156923187511175,5.34207211095214,0,6829.6447233872,2.47026811256606,0.55,0.55,0.3,0.3,1,4,3832.27708238988,1521.47410325258,0.822696455524184,0.822364782639212,474.473910633436,0.983300760799847,0,9.9,0,0,0,0,0,0,0,0,0.999999999999942,0,0,3002,60,452.891634631308,541.752317548307
2212,4641.02886438708,393.976491038651,1850.00720258505,101.143311956108,828.742089366563,0.191572667147241,98.5185674359137,0.989951623845028,1.00364232959454,4619.39301396227,30.6404338616117,4602.62872315126,0.999999999999939,0.0100483761549719,5.23896412019543,46.8885524240614,0.2073411788192,8.94996631935558,6.07291994469961e-14,4666.28156638633,0.142659833693148,223.440603216646,3.98217791280779,1.00160886450566,7384.75527248107,48.9830817223669,7372.8932861689,1,0.0178220871922132,7.02095914860003,33.0501939493999,0.146147957644246,4.70736166524912,0,7417.80546643048,2.41732980789911,0.55,0.55,0.3,0.3,1,4,4158.12350380686,1652.50161278405,0.818612483616882,0.818309092018924,469.473910633437,0.984140745614109,0,9.9,0,0,0,0,0,0,0,0,1.00000000000004,0,0,3002,60,452.891634631308,541.752317548307
2217,5040.15119015457,393.976491038651,2009.99886036923,101.143311956108,833.742089366563,0.181270827875191,114.8683524438,0.991369515670942,1.00312533280021,5019.9779370512,33.2975136564606,5004.33771624328,0.999999999999996,0.00863048432905814,5.53384868684379,43.7020104341382,0.193250290139759,7.89721817620993,4.10782519111308e-15,5063.67994748534,0.134948080269895,260.737666485767,3.98471752249607,1.00137900701754,8025.76812709551,53.2349199870245,8014.71577779438,1,0.0152824775039305,7.42047611951789,30.781007728063,0.136113616173495,4.14811761836959,0,8056.54913482358,2.36382466952211,0.55,0.55,0.3,0.3,1,4,4512.24520120419,1794.79773351032,0.814547449372675,0.814269894744681,464.473910633437,0.984960006368617,0,9.9,0,0,0,0,0,0,0,0,1.00000000000004,0,0,3002,60,452.891634631308,541.752317548307
2222,5473.59750658337,393.976491038651,2183.70177340768,101.143311956108,838.742089366563,0.171522971034752,133.931488622126,0.992588831486174,1.00268154507414,5454.79076234776,36.1816271266527,5440.20261382633,1,0.0074111685138262,5.84575662971107,40.7282172285704,0.180100176584738,6.96714211836482,2.22044604925031e-16,5495.51897957634,0.127658099711617,304.227981554377,3.98689504160258,1.00118208057303,8721.55456844688,57.8500714525082,8711.25716059072,1,0.0131049583974246,7.84268356520049,28.6678251089406,0.126769122631735,3.65535914723696,0,8750.22239355583,2.30974042725874,0.55,0.55,0.3,0.3,1,4,4897.05696270048,1949.3307937244,0.810501371324352,0.810247426366225,459.473910633437,0.985758594976568,0,9.9,0,0,0,0,0,0,0,0,1.00000000000001,0,0,3002,60,452.891634631308,541.752317548307
2227,5944.31963112943,393.976491038651,2372.29765019927,101.143311956108,843.742089366563,0.162299306169804,156.158273904635,0.993636987890267,1.00230064549789,5926.78906105326,39.3123918419663,5913.18491879164,1,0.00636301210973347,6.17563111729661,37.9537306148295,0.167831396778776,6.14572501076518,0,5964.7427916681,0.12076596460074,354.939406745927,3.98876213219388,1.00101334453399,9476.84625224976,62.8599211911727,9467.25266351127,1,0.0112378678061214,8.28886969804288,26.6998988338127,0.11806695264312,3.22117487745246,0,9503.54615108358,2.25506440815287,0.55,0.55,0.3,0.3,1,4,5315.18230165544,2117.15249380765,0.806474259938532,0.806241894055045,454.473910633437,0.986536549971489,0,9.9,0,0,0,0,0,0,0,0,0.999999999999924,0,0,3002,60,452.891634631308,541.752317548307
2232,6455.52323392106,393.976491038651,2577.06968778605,101.143311956108,848.742089366563,0.153571644802827,182.073736053841,0.994537720038084,1.00197375613385,6439.18402697134,42.7111076509009,6426.49968380127,1,0.00546227996191602,6.5244710859241,35.3658038030658,0.156387584417157,5.42048594243356,0,6474.54983077441,0.114249254606839,414.07038187736,3.99036308015545,1.00086874632937,10296.7804759954,68.2985448972778,10287.8429501953,1,0.0096369198445527,8.76039629119353,24.8672228844543,0.109962859595057,2.83859565913158,0,10321.6476988799,2.1997835186445,0.55,0.55,0.3,0.3,1,4,5769.47135420308,2299.40506611797,0.802466117993725,0.802253479068624,449.473910633437,0.987293896467645,0,9.9,0,0,0,0,0,0,0,0,1.00000000000001,0,0,3002,60,452.891634631308,541.752317548307
2237,7010.68966844549,393.976491038651,2799.41130683884,101.143311956108,853.742089366563,0.145313314295343,212.290034539881,0.995311548417359,1.00169324344981,6995.46229100069,46.4009013762076,6983.63729289862,1,0.00468845158264073,6.89333422960756,32.9523818966006,0.145715432746768,4.78032557235754,0,7028.4146728973,0.108086936288161,483.018237228191,3.99173584858516,1.00074482020083,11186.935136492,74.2029407603517,11178.6090826301,1,0.00826415141484472,9.25870280505342,23.1604818913018,0.102415650923337,2.5014823759826,0,11210.0956183834,2.14388422574872,0.55,0.55,0.3,0.3,1,4,6263.02031501878,2497.32905138535,0.798476940997823,0.79828233900975,444.473910633437,0.988030646090953,0,9.9,0,0,0,0,0,0,0,0,1.00000000000001,0,0,3002,60,452.891634631308,541.752317548307
2242,7613.59967979333,393.976491038651,3040.83563761551,101.143311956108,858.742089366563,0.137499076335166,247.52092059366,0.995976193884961,1.00145254623454,7599.40962038101,50.4068840119872,7588.38713721858,1,0.00402380611503945,7.28334017163443,30.7020901593062,0.135764642684452,4.21538599540882,0,7630.11171054033,0.102259256365434,563.412200583387,3.99291298098116,1.00063860118858,12153.366690679,80.6132812592736,12145.6104893845,1,0.00708701901884036,9.78531075575878,21.5710037484008,0.0953869785754282,2.20442705263151,0,12174.9376944274,2.08735253717008,0.55,0.55,0.3,0.3,1,4,6799.19254526249,2712.27174487606,0.794506717627317,0.794328609895871,439.473910633437,0.988746796879926,0,9.9,0,0,0,0,0,0,0,0,1.00000000000003,0,0,3002,60,452.891634631308,541.752317548307
2247,8268.35915234767,393.976491038651,3302.9858215547,101.143311956108,863.742089366563,0.130105049799855,288.598597031359,0.996546944597623,1.0012460266923,8255.13666296852,54.7563214854702,8244.86334316854,1,0.00345305540237723,7.69567382843749,28.6042161946876,0.126487844012908,3.71692158898258,0,8283.74087916321,0.0967476464710599,657.151882092158,3.99392237550505,1.00054755198114,13202.6513785641,87.5731865940159,13195.4261968081,1,0.00607762449494887,10.3418283387434,20.0907153100303,0.0888411431009539,1.94266571170639,0,13222.7420938742,2.0301739802791,0.55,0.55,0.3,0.3,1,4,7381.64149742234,2945.69636996282,0.790555430174771,0.790392408052973,434.473910633437,0.989442333155981,0,9.9,0,0,0,0,0,0,0,0,0.99999999999995,0,0,3002,60,452.891634631308,541.752317548307
2252,8979.42707096728,393.976491038651,3587.64619813244,101.143311956108,868.742089366563,0.12310863777845,336.493376029712,0.99703697888307,1.00106884175885,8967.10690928066,59.4788201292586,8957.53272424875,1,0.0029630211169299,8.13158897558757,26.6486877545217,0.117840497250495,3.27718086028766,0,8993.7555970352,0.0915346377331484,766.452145842329,3.99478794864062,1.00046950064311,14341.9299866531,95.1300216014697,14335.1996012211,1,0.00521205135938442,10.9299553198625,18.7121010286837,0.0827449107488393,1.712001603033,0,14360.6420876818,1.97233357987201,0.55,0.55,0.3,0.3,1,4,8014.33561251807,3199.1920410833,0.786623054994459,0.786473831847769,429.473910633437,0.990117225362349,0,9.9,0,0,0,0,0,0,0,0,1.00000000000006,0,0,3002,60,452.891634631308,541.752317548307
2257,9751.64588731518,393.976491038651,3896.75445364942,101.143311956108,873.742089366563,0.116488458510858,392.336599264935,0.99745764822834,1.00091683201338,9740.16706290833,64.606528128271,9731.2451458286,1,0.00254235177166019,8.5924120278412,24.8260475345841,0.109780782197931,2.8892990063957,0,9764.99311044293,0.0866037838065816,893.895428236569,3.9955302040062,1.00040258755606,15578.9564584493,103.335218188894,15572.6870884131,1,0.00446979599379804,11.5514882096876,17.4281643762097,0.0770673428715992,1.50873758080744,0,15596.3846228255,1.91381583462825,0.55,0.55,0.3,0.3,1,4,8701.5853607157,3474.48458434995,0.782709562938808,0.782572963271354,424.473910633437,0.990771429870635,0,9.9,0,0,0,0,0,0,0,0,1,0,0,3002,60,452.891634631308,541.752317548307
2262,10590.2744974992,393.976491038651,4232.41481442226,101.143311956108,878.742089366563,0.110224280043082,457.447361786607,0.997818724496302,1.00078642587,10579.580024616,70.1743543032779,10571.2665071561,1,0.00218127550369778,9.07954604447255,23.1274260349789,0.102269477926677,2.54720069942907,0,10602.707450651,0.08193959121163,1042.49273892549,3.99616671985268,1.00034522017402,16922.1506818635,112.244625472801,16916.310830095,1,0.00383328014732418,12.2083257358506,16.2323918910989,0.0717796369424392,1.32961654548841,0,16938.3830737546,1.85460469217304,0.55,0.55,0.3,0.3,1,4,9448.0726092751,3773.44828925569,0.778814919780431,0.778689869386562,419.473910633437,0.991404888753914,0,9.9,0,0,0,0,0,0,0,0,1.00000000000007,0,0,3002,60,452.891634631308,541.752317548307
2267,11501.0240556481,393.976491038651,4596.91237423478,101.143311956108,883.742089366563,0.104296958396941,533.363670880721,0.998128615296111,1.00067455701286,11491.0607140806,76.2202057164968,11483.3145637109,1,0.0018713847038887,9.5944749721695,21.5445133244751,0.0952698379208287,2.24551248369179,0,11512.6052274051,0.0775274560198145,1215.75478522271,3.99671256686345,1.000296034416,18380.6558129246,121.918890007129,18375.2161165527,1,0.00328743313655254,12.9024746298955,15.1187196927689,0.0668549784814241,1.17176899210778,0,18395.7745326174,1.79468352264471,0.55,0.55,0.3,0.3,1,4,10258.8825181407,4098.11867150384,0.774939086616165,0.774824603650471,414.473910633437,0.992017529525102,0,9.9,0,0,0,0,0,0,0,0,0.999999999999936,0,0,3002,60,452.891634631308,541.752317548307
2272,12490.0968676721,393.976491038651,4992.72865375494,101.143311956108,888.742089366563,0.0986883790629365,621.87877596655,0.998394551173383,1.0005785932929,12480.8149729872,82.7852457158238,12473.5978329427,1,0.00160544882661679,10.1387681385951,20.0695303575668,0.0887474632411603,1.97948410331709,0,12500.8845033447,0.0733536060800782,1417.77490012595,3.99718066622151,1.00025386170146,19964.4005266057,132.423868692976,19959.3336162139,1,0.00281933377849079,13.6360557463189,14.081502306771,0.0622684032005416,1.03266681867097,0,19978.4820289125,1.73403509065794,0.55,0.55,0.3,0.3,1,4,11139.5381809305,4450.70633399098,0.771082020250859,0.770977207122632,409.473910633437,0.992609264839128,0,9.9,0,0,0,0,0,0,0,0,1.00000000000004,0,0,3002,60,452.891634631308,541.752317548307
2277,13564.2286294526,393.976491038651,5422.55849762108,101.143311956108,893.742089366563,0.0933814016417503,725.083527639206,0.998622747987065,1.00049627553091,13555.5818133076,89.9141741676696,13548.8578466866,1,0.00137725201293494,10.7140850098741,18.6952003411844,0.0826701759087172,1.74491805170062,0,13574.2770136489,0.0694050481101801,1653.32573270342,3.99758209648745,1.000217700789,21684.1666175839,143.831077174434,21679.4469848701,1,0.0024179035125467,14.411310531781,13.1154836513234,0.0579966687061519,0.910082648097828,0,21697.2821012353,1.67264152554453,0.55,0.55,0.3,0.3,1,4,12096.0382468625,4833.61202010269,0.767243673559588,0.767147709568783,404.473910633437,0.993179992157251,0,9.9,0,0,0,0,0,0,0,0,0.999999999999972,0,0,3002,60,452.891634631308,541.752317548307
2282,14730.7342978109,393.976491038651,5889.32842454273,101.143311956108,898.742089366563,0.0883598074605275,845.415766495828,0.998818547527606,1.00042566487307,14722.6792987901,97.6555317888746,14716.415037851,1,0.00118145247239429,11.3221802267958,17.414720522441,0.0770078941502341,1.5381066343765,0,14740.0940193125,0.0656695190762651,1927.97198494048,3.99792635661315,1.00018669370667,23551.6624123295,156.218176780982,23547.2662859046,1,0.0020736433868548,15.230607864588,12.2157700403809,0.0540181351185642,0.802054005262864,0,23563.8781823699,1.61048428974324,0.55,0.55,0.3,0.3,1,4,13134.8977806094,5249.44296207746,0.763423995827759,0.763336130469055,399.473910633437,0.99372959337164,0,9.9,0,0,0,0,0,0,0,0,0.99999999999997,0,0,3002,60,452.891634631308,541.752317548307
2287,15997.5579062081,393.976491038651,6396.21655520242,101.143311956108,903.742089366563,0.0836082500069321,985.71790834482,0.998986539119699,1.00036509752313,15990.054371359,106.062030645224,15984.218572749,1,0.0010134608803011,11.9649089347066,16.2217346727614,0.071732510722951,1.35577585765881,0,16006.2761060318,0.0621354413760439,2248.20185797188,3.9982215913677,1.00016010517091,25579.6024916916,169.669503327391,25575.5077206569,1,0.00177840863229894,16.0964512848301,11.377805067187,0.0503126540071008,0.70685176911695,0,25590.9802967588,1.54754414519883,0.55,0.55,0.3,0.3,1,4,14263.1926380849,5701.03063561045,0.759622933069088,0.759542479938887,394.473910633437,0.994257934388137,0,9.9,0,0,0,0,0,0,0,0,1.00000000000007,0,0,3002,60,452.891634631308,541.752317548307
2292,17373.3266644067,393.976491038651,6946.67425365524,101.143311956108,908.742089366563,0.0791122080290299,1149.30408603427,0.999130664654554,1.00031314583204,17366.3369614685,115.19091306542,17360.9004678466,1,0.000869335345445522,12.6442324232055,15.1103064650121,0.0668177751882834,1.19503548806021,0,17381.4472679335,0.0587918814102802,2621.58031262743,3.99847478455446,1.00013730498191,27781.7942667945,184.276641371648,27777.980211724,1,0.00152521544554439,17.0114866371163,10.5973462392044,0.0468614650697617,0.622952388892495,0,27792.3916130338,1.48380111761776,0.55,0.55,0.3,0.3,1,4,15488.6076604555,6191.45004159359,0.755840428321837,0.755766759570242,389.473910633437,0.994764864664821,0,9.9,0,0,0,0,0,0,0,0,1.00000000000018,0,0,3002,60,452.891634631308,541.752317548307
2297,18867.4097107692,393.976491038651,7544.44962970113,101.143311956108,913.742089366563,0.0748579411566394,1340.03843390962,0.999254309216862,1.00026858486254,18860.8987509401,125.104341414986,18855.8343592606,1,0.000745690783137834,13.3622240928253,14.0748938789111,0.0622391807325447,1.05333466802644,0,18874.973644819,0.0556285111866733,3056.92776457928,3.99869192462741,1.00011775296008,30173.2319981743,200.13904784389,30169.6794291168,1,0.00130807537258825,17.9785101493005,9.87044324298156,0.0436471000204645,0.549013414404951,0,30183.1024414174,1.41923445841463,0.55,0.55,0.3,0.3,1,4,16819.4890148982,6724.04064638675,0.752076421923984,0.752008963200012,384.473910633437,0.99525021670378,0,9.9,0,0,0,0,0,0,0,0,0.999999999999993,0,0,3002,60,452.891634631308,541.752317548307
2302,20489.9819171269,393.976491038651,8193.61306220752,101.143311956108,918.742089366563,0.0708324479093614,1562.42636407147,0.999360379213898,1.00023036366628,20483.9169881152,135.869821382168,20479.1993246764,1,0.000639620786102011,14.1210757666626,13.1103247225917,0.0579738559233004,0.928422518172649,0,20497.0273128378,0.0526355726514463,3564.52843508059,3.99887814665545,1.00010098605307,32770.1988980979,217.364729291084,32766.8898992156,1,0.00112185334455469,19.0004769716434,9.19341772549419,0.0406532931821353,0.483851944307218,0,32779.3923158235,1.3538226041677,0.55,0.55,0.3,0.3,1,4,18264.9010384698,7302.42912315758,0.7483308517682,0.748269077611957,379.473910633437,0.995713805493154,0,9.9,0,0,0,0,0,0,0,0,1.00000000000002,0,0,3002,60,452.891634631308,541.752317548307
2307,22252.0931807905,393.976491038651,8898.58491721484,101.143311956108,923.742089366563,0.0670234259627032,1821.72099051168,0.999451369680162,1.00019758061478,22246.4437898163,147.560661657851,22242.0491920629,1,0.000548630319838077,14.9231043660968,12.2117733207695,0.0540004616244426,0.81831320221233,0,22258.6555631371,0.0498038444848046,4156.37327884337,3.99903785401702,1.00008660729781,35590.3780114268,236.070977349794,35587.2958918932,1,0.000962145982982998,20.0805102024391,8.56284448574139,0.0378648983159484,0.426425643542726,0,35598.9408559126,1.28754313338543,0.55,0.55,0.3,0.3,1,4,19834.6879723114,7930.55404917592,0.744603653537606,0.744547083177947,374.473910633437,0.996155427896212,0,9.9,0,0,0,0,0,0,0,0,0.999999999999971,0,0,3002,60,452.891634631308,541.752317548307
2312,24165.7436757529,393.976491038651,9664.16564964984,101.143311956108,928.742089366563,0.0634192345505947,2124.04721504235,0.9995294222204,1.00016946221653,24160.4814021191,160.256473140256,24156.3878070979,1,0.000470577779600097,15.770758970902,11.3747383914144,0.0502990931668344,0.721254976529758,0,24171.8561405105,0.0471246111313115,4846.4432274151,3.99917482272358,1.00007427636866,38652.9726303578,256.385167457163,38650.1018411445,1,0.000825177276420213,21.2219104276953,7.97553397751731,0.0352678112485815,0.375816023005591,0,38660.9481643354,1.22037272036707,0.55,0.55,0.3,0.3,1,4,21539.5410068089,8612.69272730981,0.740894760923394,0.740842954443783,369.473910633437,0.996574861983868,0,9.9,0,0,0,0,0,0,0,0,1,0,0,3002,60,452.891634631308,541.752317548307
